DATE_TIME,PLANT_ID,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2020-05-15 01:15:00,4135001,0.0,0.0,0.0,7038681.0,24.5360922,21.968570866666667,0.0
2020-05-15 01:15:00,4135001,0.0,0.0,0.0,6782598.0,24.5360922,21.968570866666667,0.0
2020-05-15 01:15:00,4135001,0.0,0.0,0.0,7007866.0,24.5360922,21.968570866666667,0.0
2020-05-15 01:15:00,4135001,0.0,0.0,0.0,6339380.0,24.5360922,21.968570866666667,0.0
2020-05-15 01:15:00,4135001,0.0,0.0,0.0,7116151.0,24.5360922,21.968570866666667,0.0
2020-05-15 01:30:00,4135001,0.0,0.0,0.0,6259559.0,24.638673866666664,22.352925666666668,0.0
2020-05-15 01:30:00,4135001,0.0,0.0,0.0,6183645.0,24.638673866666664,22.352925666666668,0.0
2020-05-15 01:30:00,4135001,0.0,0.0,0.0,6987759.0,24.638673866666664,22.352925666666668,0.0
2020-05-15 01:30:00,4135001,0.0,0.0,0.0,7602960.0,24.638673866666664,22.352925666666668,0.0
2020-05-15 01:30:00,4135001,0.0,0.0,0.0,7158964.0,24.638673866666664,22.352925666666668,0.0
2020-05-15 01:30:00,4135001,0.0,0.0,0.0,7206408.0,24.638673866666664,22.352925666666668,0.0
2020-05-15 01:30:00,4135001,0.0,0.0,0.0,7028673.0,24.638673866666664,22.352925666666668,0.0
2020-05-15 01:30:00,4135001,0.0,0.0,0.0,6522172.0,24.638673866666664,22.352925666666668,0.0
2020-05-15 01:30:00,4135001,0.0,0.0,0.0,7098099.0,24.638673866666664,22.352925666666668,0.0
2020-05-15 01:30:00,4135001,0.0,0.0,0.0,6271355.0,24.638673866666664,22.352925666666668,0.0
2020-05-15 01:30:00,4135001,0.0,0.0,0.0,6316803.0,24.638673866666664,22.352925666666668,0.0
2020-05-15 01:30:00,4135001,0.0,0.0,0.0,7177992.0,24.638673866666664,22.352925666666668,0.0
2020-05-15 01:30:00,4135001,0.0,0.0,0.0,6185184.0,24.638673866666664,22.352925666666668,0.0
2020-05-15 01:30:00,4135001,0.0,0.0,0.0,7169102.0,24.638673866666664,22.352925666666668,0.0
2020-05-15 01:30:00,4135001,0.0,0.0,0.0,7111493.0,24.638673866666664,22.352925666666668,0.0
2020-05-15 01:30:00,4135001,0.0,0.0,0.0,7016832.0,24.638673866666664,22.352925666666668,0.0
2020-05-15 01:30:00,4135001,0.0,0.0,0.0,7038681.0,24.638673866666664,22.352925666666668,0.0
2020-05-15 01:30:00,4135001,0.0,0.0,0.0,6782598.0,24.638673866666664,22.352925666666668,0.0
2020-05-15 01:30:00,4135001,0.0,0.0,0.0,7007866.0,24.638673866666664,22.352925666666668,0.0
2020-05-15 01:30:00,4135001,0.0,0.0,0.0,6339380.0,24.638673866666664,22.352925666666668,0.0
2020-05-15 01:30:00,4135001,0.0,0.0,0.0,7116151.0,24.638673866666664,22.352925666666668,0.0
2020-05-15 01:45:00,4135001,0.0,0.0,0.0,6259559.0,24.87302233333333,23.1609192,0.0
2020-05-15 01:45:00,4135001,0.0,0.0,0.0,6183645.0,24.87302233333333,23.1609192,0.0
2020-05-15 01:45:00,4135001,0.0,0.0,0.0,6987759.0,24.87302233333333,23.1609192,0.0
2020-05-15 01:45:00,4135001,0.0,0.0,0.0,7602960.0,24.87302233333333,23.1609192,0.0
2020-05-15 01:45:00,4135001,0.0,0.0,0.0,7158964.0,24.87302233333333,23.1609192,0.0
2020-05-15 01:45:00,4135001,0.0,0.0,0.0,7206408.0,24.87302233333333,23.1609192,0.0
2020-05-15 01:45:00,4135001,0.0,0.0,0.0,7028673.0,24.87302233333333,23.1609192,0.0
2020-05-15 01:45:00,4135001,0.0,0.0,0.0,7179966.0,24.87302233333333,23.1609192,0.0
2020-05-15 01:45:00,4135001,0.0,0.0,0.0,6522172.0,24.87302233333333,23.1609192,0.0
2020-05-15 01:45:00,4135001,0.0,0.0,0.0,7098099.0,24.87302233333333,23.1609192,0.0
2020-05-15 01:45:00,4135001,0.0,0.0,0.0,6271355.0,24.87302233333333,23.1609192,0.0
2020-05-15 01:45:00,4135001,0.0,0.0,0.0,6316803.0,24.87302233333333,23.1609192,0.0
2020-05-15 01:45:00,4135001,0.0,0.0,0.0,7177992.0,24.87302233333333,23.1609192,0.0
2020-05-15 01:45:00,4135001,0.0,0.0,0.0,6185184.0,24.87302233333333,23.1609192,0.0
2020-05-15 01:45:00,4135001,0.0,0.0,0.0,7169102.0,24.87302233333333,23.1609192,0.0
2020-05-15 01:45:00,4135001,0.0,0.0,0.0,7111493.0,24.87302233333333,23.1609192,0.0
2020-05-15 01:45:00,4135001,0.0,0.0,0.0,7016832.0,24.87302233333333,23.1609192,0.0
2020-05-15 01:45:00,4135001,0.0,0.0,0.0,7038681.0,24.87302233333333,23.1609192,0.0
2020-05-15 01:45:00,4135001,0.0,0.0,0.0,6782598.0,24.87302233333333,23.1609192,0.0
2020-05-15 01:45:00,4135001,0.0,0.0,0.0,7007866.0,24.87302233333333,23.1609192,0.0
2020-05-15 01:45:00,4135001,0.0,0.0,0.0,6339380.0,24.87302233333333,23.1609192,0.0
2020-05-15 01:45:00,4135001,0.0,0.0,0.0,7116151.0,24.87302233333333,23.1609192,0.0
2020-05-15 02:00:00,4135001,0.0,0.0,0.0,6259559.0,24.936930466666663,23.026113,0.0
2020-05-15 02:00:00,4135001,0.0,0.0,0.0,6183645.0,24.936930466666663,23.026113,0.0
2020-05-15 02:00:00,4135001,0.0,0.0,0.0,6987759.0,24.936930466666663,23.026113,0.0
2020-05-15 02:00:00,4135001,0.0,0.0,0.0,7602960.0,24.936930466666663,23.026113,0.0
2020-05-15 02:00:00,4135001,0.0,0.0,0.0,7158964.0,24.936930466666663,23.026113,0.0
2020-05-15 02:00:00,4135001,0.0,0.0,0.0,7206408.0,24.936930466666663,23.026113,0.0
2020-05-15 02:00:00,4135001,0.0,0.0,0.0,7028673.0,24.936930466666663,23.026113,0.0
2020-05-15 02:00:00,4135001,0.0,0.0,0.0,6522172.0,24.936930466666663,23.026113,0.0
2020-05-15 02:00:00,4135001,0.0,0.0,0.0,7098099.0,24.936930466666663,23.026113,0.0
2020-05-15 02:00:00,4135001,0.0,0.0,0.0,6271355.0,24.936930466666663,23.026113,0.0
2020-05-15 02:00:00,4135001,0.0,0.0,0.0,6316803.0,24.936930466666663,23.026113,0.0
2020-05-15 02:00:00,4135001,0.0,0.0,0.0,7177992.0,24.936930466666663,23.026113,0.0
2020-05-15 02:00:00,4135001,0.0,0.0,0.0,6185184.0,24.936930466666663,23.026113,0.0
2020-05-15 02:00:00,4135001,0.0,0.0,0.0,7169102.0,24.936930466666663,23.026113,0.0
2020-05-15 02:00:00,4135001,0.0,0.0,0.0,7111493.0,24.936930466666663,23.026113,0.0
2020-05-15 02:00:00,4135001,0.0,0.0,0.0,7016832.0,24.936930466666663,23.026113,0.0
2020-05-15 02:00:00,4135001,0.0,0.0,0.0,7038681.0,24.936930466666663,23.026113,0.0
2020-05-15 02:00:00,4135001,0.0,0.0,0.0,6782598.0,24.936930466666663,23.026113,0.0
2020-05-15 02:00:00,4135001,0.0,0.0,0.0,7007866.0,24.936930466666663,23.026113,0.0
2020-05-15 02:00:00,4135001,0.0,0.0,0.0,6339380.0,24.936930466666663,23.026113,0.0
2020-05-15 02:00:00,4135001,0.0,0.0,0.0,7116151.0,24.936930466666663,23.026113,0.0
2020-05-15 02:15:00,4135001,0.0,0.0,0.0,6259559.0,25.0122476,23.343229266666665,0.0
2020-05-15 02:15:00,4135001,0.0,0.0,0.0,6183645.0,25.0122476,23.343229266666665,0.0
2020-05-15 02:15:00,4135001,0.0,0.0,0.0,6987759.0,25.0122476,23.343229266666665,0.0
2020-05-15 02:15:00,4135001,0.0,0.0,0.0,7602960.0,25.0122476,23.343229266666665,0.0
2020-05-15 02:15:00,4135001,0.0,0.0,0.0,7158964.0,25.0122476,23.343229266666665,0.0
2020-05-15 02:15:00,4135001,0.0,0.0,0.0,7206408.0,25.0122476,23.343229266666665,0.0
2020-05-15 02:15:00,4135001,0.0,0.0,0.0,7028673.0,25.0122476,23.343229266666665,0.0
2020-05-15 02:15:00,4135001,0.0,0.0,0.0,6522172.0,25.0122476,23.343229266666665,0.0
2020-05-15 02:15:00,4135001,0.0,0.0,0.0,7098099.0,25.0122476,23.343229266666665,0.0
2020-05-15 02:15:00,4135001,0.0,0.0,0.0,6271355.0,25.0122476,23.343229266666665,0.0
2020-05-15 02:15:00,4135001,0.0,0.0,0.0,6316803.0,25.0122476,23.343229266666665,0.0
2020-05-15 02:15:00,4135001,0.0,0.0,0.0,7177992.0,25.0122476,23.343229266666665,0.0
2020-05-15 02:15:00,4135001,0.0,0.0,0.0,6185184.0,25.0122476,23.343229266666665,0.0
2020-05-15 02:15:00,4135001,0.0,0.0,0.0,7169102.0,25.0122476,23.343229266666665,0.0
2020-05-15 02:15:00,4135001,0.0,0.0,0.0,7111493.0,25.0122476,23.343229266666665,0.0
2020-05-15 02:15:00,4135001,0.0,0.0,0.0,7016832.0,25.0122476,23.343229266666665,0.0
2020-05-15 02:15:00,4135001,0.0,0.0,0.0,7038681.0,25.0122476,23.343229266666665,0.0
2020-05-15 02:15:00,4135001,0.0,0.0,0.0,6782598.0,25.0122476,23.343229266666665,0.0
2020-05-15 02:15:00,4135001,0.0,0.0,0.0,7007866.0,25.0122476,23.343229266666665,0.0
2020-05-15 02:15:00,4135001,0.0,0.0,0.0,6339380.0,25.0122476,23.343229266666665,0.0
2020-05-15 02:15:00,4135001,0.0,0.0,0.0,7116151.0,25.0122476,23.343229266666665,0.0
2020-05-15 02:30:00,4135001,0.0,0.0,0.0,6259559.0,25.00514933333333,23.639459266666663,0.0
2020-05-15 02:30:00,4135001,0.0,0.0,0.0,6183645.0,25.00514933333333,23.639459266666663,0.0
2020-05-15 02:30:00,4135001,0.0,0.0,0.0,6987759.0,25.00514933333333,23.639459266666663,0.0
2020-05-15 02:30:00,4135001,0.0,0.0,0.0,7602960.0,25.00514933333333,23.639459266666663,0.0
2020-05-15 02:30:00,4135001,0.0,0.0,0.0,7158964.0,25.00514933333333,23.639459266666663,0.0
2020-05-15 02:30:00,4135001,0.0,0.0,0.0,7206408.0,25.00514933333333,23.639459266666663,0.0
2020-05-15 02:30:00,4135001,0.0,0.0,0.0,7028673.0,25.00514933333333,23.639459266666663,0.0
2020-05-15 02:30:00,4135001,0.0,0.0,0.0,6522172.0,25.00514933333333,23.639459266666663,0.0
2020-05-15 02:30:00,4135001,0.0,0.0,0.0,7098099.0,25.00514933333333,23.639459266666663,0.0
2020-05-15 02:30:00,4135001,0.0,0.0,0.0,6271355.0,25.00514933333333,23.639459266666663,0.0
2020-05-15 02:30:00,4135001,0.0,0.0,0.0,6316803.0,25.00514933333333,23.639459266666663,0.0
2020-05-15 02:30:00,4135001,0.0,0.0,0.0,7177992.0,25.00514933333333,23.639459266666663,0.0
2020-05-15 02:30:00,4135001,0.0,0.0,0.0,6185184.0,25.00514933333333,23.639459266666663,0.0
2020-05-15 02:30:00,4135001,0.0,0.0,0.0,7169102.0,25.00514933333333,23.639459266666663,0.0
2020-05-15 02:30:00,4135001,0.0,0.0,0.0,7111493.0,25.00514933333333,23.639459266666663,0.0
2020-05-15 02:30:00,4135001,0.0,0.0,0.0,7016832.0,25.00514933333333,23.639459266666663,0.0
2020-05-15 02:30:00,4135001,0.0,0.0,0.0,7038681.0,25.00514933333333,23.639459266666663,0.0
2020-05-15 02:30:00,4135001,0.0,0.0,0.0,6782598.0,25.00514933333333,23.639459266666663,0.0
2020-05-15 02:30:00,4135001,0.0,0.0,0.0,7007866.0,25.00514933333333,23.639459266666663,0.0
2020-05-15 02:30:00,4135001,0.0,0.0,0.0,6339380.0,25.00514933333333,23.639459266666663,0.0
2020-05-15 02:30:00,4135001,0.0,0.0,0.0,7116151.0,25.00514933333333,23.639459266666663,0.0
2020-05-15 02:45:00,4135001,0.0,0.0,0.0,6259559.0,24.993019533333328,24.0394858,0.0
2020-05-15 02:45:00,4135001,0.0,0.0,0.0,6183645.0,24.993019533333328,24.0394858,0.0
2020-05-15 02:45:00,4135001,0.0,0.0,0.0,6987759.0,24.993019533333328,24.0394858,0.0
2020-05-15 02:45:00,4135001,0.0,0.0,0.0,7602960.0,24.993019533333328,24.0394858,0.0
2020-05-15 02:45:00,4135001,0.0,0.0,0.0,7158964.0,24.993019533333328,24.0394858,0.0
2020-05-15 02:45:00,4135001,0.0,0.0,0.0,7206408.0,24.993019533333328,24.0394858,0.0
2020-05-15 02:45:00,4135001,0.0,0.0,0.0,7028673.0,24.993019533333328,24.0394858,0.0
2020-05-15 02:45:00,4135001,0.0,0.0,0.0,6522172.0,24.993019533333328,24.0394858,0.0
2020-05-15 02:45:00,4135001,0.0,0.0,0.0,7098099.0,24.993019533333328,24.0394858,0.0
2020-05-15 02:45:00,4135001,0.0,0.0,0.0,6271355.0,24.993019533333328,24.0394858,0.0
2020-05-15 02:45:00,4135001,0.0,0.0,0.0,6316803.0,24.993019533333328,24.0394858,0.0
2020-05-15 02:45:00,4135001,0.0,0.0,0.0,7177992.0,24.993019533333328,24.0394858,0.0
2020-05-15 02:45:00,4135001,0.0,0.0,0.0,6185184.0,24.993019533333328,24.0394858,0.0
2020-05-15 02:45:00,4135001,0.0,0.0,0.0,7169102.0,24.993019533333328,24.0394858,0.0
2020-05-15 02:45:00,4135001,0.0,0.0,0.0,7111493.0,24.993019533333328,24.0394858,0.0
2020-05-15 02:45:00,4135001,0.0,0.0,0.0,7016832.0,24.993019533333328,24.0394858,0.0
2020-05-15 02:45:00,4135001,0.0,0.0,0.0,7038681.0,24.993019533333328,24.0394858,0.0
2020-05-15 02:45:00,4135001,0.0,0.0,0.0,6782598.0,24.993019533333328,24.0394858,0.0
2020-05-15 02:45:00,4135001,0.0,0.0,0.0,7007866.0,24.993019533333328,24.0394858,0.0
2020-05-15 02:45:00,4135001,0.0,0.0,0.0,6339380.0,24.993019533333328,24.0394858,0.0
2020-05-15 02:45:00,4135001,0.0,0.0,0.0,7116151.0,24.993019533333328,24.0394858,0.0
2020-05-15 03:00:00,4135001,0.0,0.0,0.0,6259559.0,25.016309428571425,24.384135571428573,0.0
2020-05-15 03:00:00,4135001,0.0,0.0,0.0,6183645.0,25.016309428571425,24.384135571428573,0.0
2020-05-15 03:00:00,4135001,0.0,0.0,0.0,6987759.0,25.016309428571425,24.384135571428573,0.0
